#filename inlinks outlinks
./lib/libc/obj-ack/rec_get.o 5 9
./commands/yacc/warshall.o 1 0
./lib/libsys/obj-ack/env_get_prm.o 4 5
./servers/inet/tcp_lib.o 14 14
./lib/libc/obj-ack/connect.o 1 3
./commands/arp/arp.o 2 33
./lib/libc/obj-ack/deldma.o 1 1
./lib/ack/libe/obj-ack/em_loi.o 2 0
./servers/pm/table.o 16 41
./commands/less/less/os.o 7 14
./lib/libc/obj-ack/vwarn.o 1 6
./lib/libc/obj-ack/_pipe.o 1 1
./commands/who/who.o 4 9
./kernel/do_mcontext.o 7 8
./lib/libc/obj-ack/strlcpy.o 1 0
./commands/finger/finger.o 23 45
./commands/readfs/readfs.o 19 26
./lib/libc/obj-ack/__exit.o 1 1
./kernel/watchdog.o 9 3
./lib/libc/obj-ack/_alarm.o 1 1
./servers/pfs/stadir.o 1 5
./lib/libc/obj-ack/_dup.o 1 1
./lib/ack/libe/obj-ack/em_blm.o 1 0
./lib/libc/obj-ack/_tcgetattr.o 1 1
./lib/libc/obj-ack/asyn_cancel.o 1 1
./lib/libc/obj-ack/ftime.o 1 1
./commands/reboot/sh_wall.o 2 19
./commands/make/compat.o 4 55
./lib/libsys/obj-ack/kernel_call.o 1 1
./lib/libc/obj-ack/_cfsetispeed.o 1 0
./servers/pm/exec.o 4 15
./lib/libarchive/obj-ack/archive_write_set_format_ar.o 2 18
./commands/make/lstAppend.o 1 1
./commands/ash/main.o 8 57
./lib/libc/obj-ack/rindex.o 1 1
./drivers/tty/pty.o 4 13
./commands/tcpdp/tcpd.o 1 32
./lib/libsys/obj-ack/sys_vsafecopy.o 1 1
./commands/crontab/misc.o 8 6
./commands/make/lstForEachFrom.o 1 1
./servers/sched/main.o 2 13
./commands/make/str.o 7 9
./kernel/do_clear.o 6 10
./commands/make/cond.o 5 34
./lib/ack/libe/obj-ack/em_gto.o 1 0
./lib/ack/libfp/obj-ack/adf4.o 1 3
./lib/libsys/obj-ack/taskcall.o 1 1
./commands/elvis/vcmd.o 29 57
./lib/libarchive/obj-ack/archive_check_magic.o 1 4
./servers/vm/exit.o 4 7
./lib/libarchive/obj-ack/archive_read_open_memory.o 2 5
./commands/mdocml/man_html.o 1 25
./commands/elvis/input.o 1 37
./lib/libvtreefs/obj-ack/sdbm.o 1 0
./commands/modem/modem.o 4 31
./lib/libc/obj-ack/dup2.o 1 1
./lib/libsys/obj-ack/sys_abort.o 1 1
./commands/sleep/sleep.o 1 3
./lib/libc/obj-ack/getprocnr.o 1 1
./lib/libsys/obj-ack/pci_set_acl.o 1 8
./servers/pfs/table.o 16 15
./lib/libc/obj-ack/_fchown.o 1 1
./commands/make/lstConcat.o 1 2
./drivers/audio/sb16/sb16.o 20 9
./commands/indent/comment.o 1 29
./commands/stty/stty.o 20 19
./lib/libc/obj-ack/bcmp.o 1 1
./commands/mdocml/man_hash.o 2 5
./commands/which/which.o 1 10
./commands/aal/rd_unsig2.o 1 1
./lib/libedit/obj-ack/editline.o 10 26
./lib/libvtreefs/obj-ack/inode.o 23 9
./kernel/protect.o 18 42
./lib/libarchive/obj-ack/archive_write_set_format.o 1 8
./drivers/audio/sb16/mixer.o 4 3
./lib/libc/obj-ack/read_tsc_64.o 1 3
./commands/ash/arith_lex.o 17 22
./kernel/do_sigsend.o 6 10
./lib/libsys/obj-ack/sys_kill.o 1 1
./servers/inet/rand256.o 2 4
./drivers/dp8390/wdeth.o 1 4
./servers/hgfs/stat.o 4 11
./commands/pkg_install/add/perform.o 1 120
./commands/mdocml/chars.o 4 7
./lib/ack/libe/obj-ack/em_ilar.o 1 2
./lib/libc/obj-ack/inet_addr.o 2 4
./commands/elle/eeerr.o 11 16
./commands/elvis/unix.o 2 5
./lib/libsys/obj-ack/env_parse.o 2 8
./servers/rs/request.o 14 57
./lib/libc/obj-ack/floor.o 1 4
./lib/libc/obj-ack/strrchr.o 1 0
./commands/ps/ps.o 18 25
./commands/awk/proctab.o 2 37
./lib/libc/obj-ack/pipe.o 1 1
./servers/is/dmp_kernel.o 13 4
./lib/libc/obj-ack/_close.o 1 1
./lib/libutil/obj-ack/sha1.o 4 2
./lib/libarchive/obj-ack/archive_read_open_fd.o 1 10
./commands/look/look.o 10 12
./lib/libarchive/obj-ack/archive_read_extract.o 3 16
./lib/libc/obj-ack/_vm_memctl.o 1 1
./lib/libfetch/obj-ack/fetch.o 24 29
./commands/asmconv/parse_ack.o 4 21
./commands/tar/getdate.o 1 8
./commands/advent/score.o 1 7
./commands/zic/ialloc.o 7 6
./lib/libsys/obj-ack/pci_reserve.o 2 4
./commands/cksum/cksum.o 5 7
./commands/pkg_install/create/util.o 3 14
./lib/libc/obj-ack/sendmsg.o 1 5
./drivers/lance/lance.o 4 38
./commands/grep/grep.o 39 30
./lib/libc/obj-ack/fgetc.o 1 1
./lib/libsys/obj-ack/sef_ping.o 4 2
./commands/advent/database.o 11 14
./commands/telnetd/pty.o 1 6
./commands/loadramdisk/loadramdisk.o 2 10
./commands/lex/tblcmp.o 14 40
./lib/libc/obj-ack/dirname.o 1 1
./lib/libc/obj-ack/opendir.o 1 1
./commands/cdprobe/cdprobe.o 2 14
./commands/swifi/fault_model.o 33 26
./lib/libc/obj-ack/feof.o 1 0
./commands/make/lstOpen.o 1 0
./commands/asmconv/emit_gnu.o 2 17
./lib/libc/obj-ack/bt_overflow.o 3 8
./commands/tar/tree.o 15 21
./lib/libc/obj-ack/isgraph.o 1 1
./lib/ack/libe/obj-ack/em_iaar.o 1 1
./commands/mdocml/msec.o 1 1
./lib/libc/obj-ack/toupper.o 1 0
./commands/patch/inp.o 3 51
./commands/make/strlist.o 3 2
./lib/ack/libe/obj-ack/em_ngi.o 1 2
./commands/umount/umount.o 4 13
./lib/libc/obj-ack/_setgroups.o 1 1
./commands/elvis/vars.o 35 0
./commands/pax/options.o 7 106
./servers/vfs/lock.o 2 13
./lib/libsys/obj-ack/sys_sprof.o 1 1
./commands/dis88/disfp.o 3 12
./lib/ack/liby/obj-ack/main.o 1 2
./lib/libarchive/obj-ack/archive_read_support_format_all.o 1 6
./lib/libsys/obj-ack/sys_vmctl.o 7 1
./commands/mdocml/mdoc_action.o 2 26
./servers/iso9660fs/table.o 22 14
./lib/libc/obj-ack/rec_close.o 2 10
./lib/libsys/obj-ack/env_prefix.o 1 5
./commands/calendar/calendar.o 17 20
./commands/elle/eevini.o 67 0
./commands/ftp101/local.o 7 13
./lib/libc/obj-ack/isdigit.o 1 0
./commands/find/ls.o 1 13
./lib/libc/obj-ack/snprintf.o 1 1
./commands/printroot/printroot.o 3 11
./commands/less/less/search.o 9 43
./lib/libc/obj-ack/servxcheck.o 2 15
./lib/libc/obj-ack/strncpy.o 1 1
./lib/libc/obj-ack/ceil.o 1 4
./lib/libc/obj-ack/syslog.o 3 12
./servers/vm/main.o 10 59
./lib/libcurses/obj-ack/flash.o 1 4
./commands/screendump/screendump.o 6 12
./servers/vm/pagetable.o 20 20
./commands/pax/pat_rep.o 8 29
./commands/mdocml/man_validate.o 2 7
./servers/pm/trace.o 2 17
./drivers/filter/util.o 4 8
./lib/libc/obj-ack/_getsysinfo.o 3 6
./servers/ipc/utility.o 1 2
./lib/libc/obj-ack/open.o 1 1
./lib/libc/obj-ack/sigmisc.o 2 2
./commands/awk/run.o 67 97
./commands/ash/echo.o 1 4
./commands/su/su.o 1 22
./commands/cleantmp/cleantmp.o 23 23
./drivers/ti1225/ti1225.o 1 34
./servers/pfs/misc.o 1 0
./commands/fingerd/fingerd.o 2 22
./kernel/do_exec.o 6 8
./commands/telnet/ttn.o 1 39
./lib/libaudiodriver/obj-ack/liveupdate.o 3 5
./lib/libc/obj-ack/alarm.o 1 1
./commands/irdpd/irdpd.o 29 30
./lib/libc/obj-ack/strpbrk.o 1 0
./lib/libc/obj-ack/flushbuf.o 1 7
./lib/libc/obj-ack/fork.o 1 1
./lib/libsys/obj-ack/sys_exec.o 1 1
./lib/libvtreefs/obj-ack/stadir.o 3 11
./lib/libc/obj-ack/vm_dmacalls.o 3 3
./lib/libcurses/obj-ack/charpick.o 3 2
./commands/pax/pax.o 36 28
./kernel/io_outb.o 1 0
./lib/libc/obj-ack/nanosleep.o 1 1
./lib/libc/obj-ack/tcdrain.o 1 1
./commands/mdocml/main.o 1 52
./lib/ack/libe/obj-ack/em_unknown.o 1 2
./commands/asmconv/parse_bas.o 2 23
./commands/pkg_install/lib/parse-config.o 27 21
./drivers/dpeth/dp.o 2 30
./commands/rlogind/setup.o 2 19
./lib/libc/obj-ack/pwcache.o 6 16
./lib/libc/obj-ack/_open.o 1 3
./lib/ack/libe/obj-ack/em_fat.o 1 2
./lib/libc/obj-ack/stime.o 1 1
./commands/acknm/acknm.o 15 16
./servers/iso9660fs/inode.o 12 7
./commands/chown/chown.o 11 16
./drivers/dpeth/3c509.o 1 17
./commands/swifi/read_nlist.o 1 7
./commands/decomp16/decomp16.o 36 11
./lib/libc/obj-ack/getifaddrs.o 2 5
./lib/libarchive/obj-ack/archive_read_support_format_ar.o 1 20
./lib/libc/obj-ack/strxfrm.o 1 0
./lib/libc/obj-ack/vm_query_exit.o 1 1
./kernel/interrupt.o 10 10
./servers/ds/store.o 9 22
./lib/libc/obj-ack/strstr.o 1 2
./lib/libc/obj-ack/_umask.o 1 1
./lib/libc/obj-ack/isalnum.o 1 1
./commands/mkfs.mfs/mkfs.o 64 41
./servers/vfs/misc.o 14 34
./servers/vm/addravl.o 16 0
./commands/mdocml/mdoc_hash.o 2 6
./lib/libc/obj-ack/pwrite.o 1 3
./lib/libc/obj-ack/stat.o 1 1
./lib/libc/obj-ack/add64u.o 2 0
./lib/libc/obj-ack/arch_round.o 3 8
./lib/libz/obj-ack/trees.o 7 0
./commands/tsort/tsort.o 15 16
./lib/libc/obj-ack/_getppid.o 1 1
./lib/libsys/obj-ack/sys_memset.o 1 1
./commands/telnet/ttn_conf.o 6 0
./commands/mdb/io.o 20 15
./commands/od/od.o 29 11
./kernel/arch_clock.o 14 22
./commands/ash/exec.o 15 51
./lib/libhgfs/obj-ack/error.o 1 0
./drivers/printer/printer.o 3 26
./lib/libc/obj-ack/_sprofile.o 1 1
./lib/libc/obj-ack/_write.o 1 1
./lib/ack/libfp/obj-ack/dvf8.o 1 3
./lib/libarchive/obj-ack/archive_write_set_compression_program.o 1 18
./lib/libsys/obj-ack/pci_init1.o 2 6
./commands/crontab/tab.o 8 29
./lib/libc/obj-ack/sigaddset.o 1 1
./lib/libc/obj-ack/_setsid.o 1 1
./kernel/do_schedule.o 6 3
./drivers/audio/es1370/ak4531.o 3 4
./commands/elvis/recycle.o 2 6
./servers/iso9660fs/super.o 6 9
./commands/m4/expr.o 20 5
./lib/ack/libe/obj-ack/em_ior.o 1 0
./lib/libc/obj-ack/rec_delete.o 2 7
./lib/libc/obj-ack/strdup.o 1 3
./lib/libsys/obj-ack/sched_start.o 2 3
./commands/pkg_install/lib/conflicts.o 1 12
./servers/rs/exec.o 1 12
./lib/libc/obj-ack/gcov.o 7 7
./servers/vfs/device.o 19 34
./drivers/dpeth/netbuff.o 5 5
./kernel/do_devio.o 6 8
./commands/less/less/edit.o 19 65
./kernel/do_sdevio.o 6 11
./lib/libc/obj-ack/strptime.o 2 6
./commands/make/lstRemove.o 1 1
./commands/elvis/ex.o 6 61
./commands/autil/rd.o 12 4
./lib/libc/obj-ack/_waitpid.o 1 1
./lib/libc/obj-ack/fsversion.o 1 7
./commands/pkg_install/create/pl.o 1 28
./commands/elvis/blk.o 11 17
./commands/uniq/uniq.o 18 15
./servers/mfs/super.o 5 13
./lib/libcurses/obj-ack/werase.o 1 0
./commands/dhrystone/dhrystone.o 25 10
./boot/rawfs86.o 5 13
./commands/find/misc.o 3 12
./lib/libvtreefs/obj-ack/table.o 6 12
./commands/crc/crc.o 3 12
./commands/less/less/signal.o 4 21
./lib/libc/obj-ack/getnetent.o 4 6
./servers/pm/getset.o 2 9
./lib/libc/obj-ack/isspace.o 1 1
./drivers/rtl8139/rtl8139.o 2 47
./lib/libc/obj-ack/gethostname.o 1 4
./lib/ack/libfp/obj-ack/extend.o 1 1
./lib/ack/libe/obj-ack/em_fp8087.o 2 0
./commands/tcpd/tcpd.o 1 32
./commands/ash/histedit.o 3 1
./commands/ttt/ttt.o 7 4
./commands/aal/wr_arhdr.o 1 1
./lib/libc/obj-ack/_pause.o 1 1
./lib/libc/obj-ack/_tcflow.o 1 1
./lib/libc/obj-ack/getgrent.o 6 6
./commands/pkg_install/lib/global.o 3 0
./commands/autil/rd_arhdr.o 1 2
./lib/libc/obj-ack/ttyname.o 1 7
./servers/rs/manager.o 44 60
./lib/ack/libfp/obj-ack/fef4.o 1 2
./commands/make/make.o 9 56
./servers/vfs/stadir.o 9 17
./lib/libc/obj-ack/strcat.o 1 1
./commands/ci/ci.o 26 38
./lib/libarchive/obj-ack/archive_read_support_compression_all.o 1 7
./lib/libc/obj-ack/fread.o 1 1
./lib/libend/obj-ack/etext.o 1 0
./lib/libc/obj-ack/_deldma.o 1 1
./lib/ack/libe/obj-ack/em_hol0.o 1 0
./servers/pfs/main.o 2 24
./commands/sum/sum.o 6 5
./lib/ack/libfp/obj-ack/fptrp.o 1 1
./lib/libarchive/obj-ack/archive_read_support_compression_compress.o 1 7
./lib/libc/obj-ack/res_comp.o 7 1
./servers/inet/ip_lib.o 6 7
./lib/libarchive/obj-ack/archive_read_support_format_empty.o 1 2
./lib/libsys/obj-ack/vm_brk.o 1 1
./lib/libc/obj-ack/fltpr.o 2 3
./commands/uname/uname.o 4 7
./commands/add_route/add_route.o 1 24
./lib/libarchive/obj-ack/archive_write_set_format_ustar.o 2 28
./lib/libc/obj-ack/bt_open.o 2 33
./drivers/tty/rs232.o 2 16
