#filename inlinks outlinks
./drivers/gpu/drm/nouveau/core/engine/disp/outpdp.o 10 22
./drivers/net/wireless/mwifiex/sta_rx.o 2 13
./drivers/media/dvb-core/dvb-core.o 172 106
./net/mac80211/led.o 14 18
./drivers/infiniband/hw/qib/qib_file_ops.o 23 88
./kernel/async.o 11 21
./drivers/hid/hid-cypress.mod.o 0 2
./net/ipv4/netfilter/nft_chain_nat_ipv4.o 8 12
./drivers/platform/x86/hp_accel.mod.o 0 2
./drivers/net/wireless/b43/lo.o 11 24
./net/netfilter/nf_conntrack_pptp.mod.o 0 2
./drivers/bluetooth/ath3k.mod.o 0 2
./net/sctp/input.o 16 39
./net/llc/llc.o 13 22
./arch/x86/crypto/serpent-avx2.o 23 39
./drivers/gpu/drm/radeon/ni_dpm.o 41 86
./drivers/thermal/x86_pkg_temp_thermal.mod.o 0 2
./lib/kfifo.o 29 7
./sound/soc/codecs/snd-soc-max98090.o 27 61
./drivers/video/fbdev/matrox/i2c-matroxfb.mod.o 0 2
./net/netfilter/nf_nat_proto_udplite.o 6 8
./drivers/gpu/drm/nouveau/core/subdev/pwr/base.o 8 20
./drivers/staging/rtl8192e/dot11d.o 7 4
./drivers/usb/serial/omninet.o 12 16
./net/802/psnap.mod.o 0 2
./drivers/clk/built-in.o 134 47
./drivers/media/common/siano/smsir.o 3 13
./drivers/md/dm-mirror.mod.o 0 2
./drivers/usb/serial/cyberjack.o 13 19
./net/netfilter/x_tables.o 61 62
./fs/fscache/operation.o 12 23
./drivers/staging/rts5208/rts5208.mod.o 0 2
./drivers/mtd/chips/jedec_probe.mod.o 0 2
./drivers/cdrom/cdrom.mod.o 0 2
./drivers/input/touchscreen/ads7846.mod.o 0 2
./net/sunrpc/backchannel_rqst.o 6 13
./kernel/locking/qrwlock.o 2 2
./drivers/net/wan/hdlc_raw_eth.o 6 16
./net/netfilter/nf_conntrack_snmp.mod.o 0 2
./kernel/sysctl.o 27 205
./crypto/tgr192.mod.o 0 2
./drivers/media/common/saa7146/saa7146_core.o 12 40
./drivers/media/dvb-frontends/atbm8830.o 14 8
./drivers/staging/lustre/lustre/obdclass/lu_ucred.o 7 19
./drivers/scsi/megaraid.mod.o 0 2
./sound/pci/hda/hda_proc.o 7 22
./drivers/net/phy/marvell.o 20 12
./net/netfilter/xt_addrtype.o 8 11
./security/apparmor/lib.o 3 10
./lib/lockref.o 6 1
./drivers/net/ethernet/mellanox/mlx5/core/cq.o 8 21
./net/ipx/ipx.o 63 83
./drivers/media/rc/winbond-cir.o 19 37
./drivers/char/hangcheck-timer.mod.o 0 2
./drivers/media/i2c/bt819.mod.o 0 2
./net/sctp/sctp_probe.mod.o 0 2
./drivers/staging/rtl8188eu/os_dep/mlme_linux.o 10 22
./net/bridge/netfilter/ebt_among.o 8 6
./net/netfilter/nf_conntrack.mod.o 0 2
./drivers/hwmon/lm92.o 14 19
./sound/pci/emu10k1/snd-emu10k1-synth.mod.o 0 2
./drivers/media/pci/ivtv/ivtv-fileops.o 14 56
./drivers/media/rc/keymaps/rc-nec-terratec-cinergy-xs.o 4 2
./drivers/isdn/hardware/eicon/dadapter.o 34 5
./drivers/w1/w1.o 44 59
./drivers/scsi/aacraid/dpcsup.o 4 17
./drivers/video/fbdev/sis/init301.o 98 28
./fs/dlm/lowcomms.o 32 41
./drivers/net/ethernet/chelsio/cxgb3/mc5.o 5 5
./drivers/usb/storage/option_ms.o 1 7
./sound/pci/ymfpci/snd-ymfpci.mod.o 0 2
./drivers/char/tpm/xen-tpmfront.o 15 38
./drivers/net/wireless/iwlwifi/dvm/calib.o 9 13
./drivers/media/dvb-frontends/ves1820.mod.o 0 0
./fs/notify/inotify/built-in.o 24 63
./drivers/atm/zatm.mod.o 0 1
./drivers/scsi/3w-9xxx.mod.o 0 2
./drivers/media/usb/dvb-usb-v2/gl861.o 10 21
./drivers/net/wireless/rtlwifi/rtl8723com/rtl8723-common.o 29 5
./fs/hfsplus/dir.o 11 47
./drivers/gpu/drm/i915/i915_gem_gtt.o 58 53
./drivers/input/joystick/tmdc.mod.o 0 2
./drivers/input/touchscreen/wm97xx-ts.mod.o 0 2
./drivers/video/fbdev/via/lcd.o 10 26
./arch/x86/crypto/camellia_aesni_avx_glue.o 20 42
./lib/raid6/tables.o 0 0
./fs/ntfs/inode.o 20 81
./drivers/video/fbdev/xen-fbfront.o 21 54
./lib/gcd.o 1 0
./fs/cifs/xattr.o 4 17
./net/atm/signaling.o 6 17
./drivers/scsi/scsi_transport_iscsi.o 298 86
./net/sched/act_mirred.o 9 24
./drivers/net/wireless/ath/ath10k/bmi.o 9 5
./net/ipv6/ip6_icmp.o 3 2
./drivers/staging/comedi/drivers/ni_daq_700.mod.o 0 2
./drivers/net/hippi/rrunner.o 16 53
./net/mac80211/main.o 20 96
./drivers/net/usb/int51x1.mod.o 0 2
./drivers/scsi/iscsi_tcp.mod.o 0 2
./drivers/staging/lustre/lustre/libcfs/workitem.o 8 28
./drivers/infiniband/hw/ocrdma/ocrdma_main.o 19 86
./drivers/staging/rtl8188eu/os_dep/usb_ops_linux.o 17 33
./drivers/media/dvb-frontends/af9013.o 23 22
./drivers/pci/hotplug/shpchp.o 57 71
./drivers/media/usb/dvb-usb-v2/dvb-usb-az6007.o 34 30
./drivers/net/irda/act200l-sir.o 8 11
./net/netfilter/nf_conntrack_proto_sctp.o 22 25
./fs/lockd/grace.o 3 3
./drivers/scsi/aic7xxx/aic7xxx_reg_print.o 25 2
./drivers/media/pci/saa7164/saa7164-cmd.o 6 16
./drivers/staging/comedi/drivers/adv_pci1710.mod.o 0 2
./drivers/md/dm-mpath.o 30 70
./drivers/input/mouse/vsxxxaa.o 9 21
./drivers/gpu/drm/vmwgfx/vmwgfx_shader.o 16 49
./drivers/staging/comedi/drivers/8255_pci.o 8 13
./drivers/media/pci/bt8xx/dvb-bt8xx.o 26 44
./drivers/i2c/busses/i2c-amd756-s4882.o 9 14
./drivers/input/mouse/sermouse.o 7 17
./fs/ext4/dir.o 10 30
./drivers/char/pcmcia/cm4000_cs.mod.o 0 2
./drivers/i2c/i2c-dev.mod.o 0 2
./drivers/infiniband/hw/cxgb4/cm.o 66 89
./drivers/video/fbdev/s3fb.o 26 77
./drivers/gpu/drm/nouveau/nouveau_hwmon.o 31 12
./drivers/target/target_core_iblock.mod.o 0 2
./sound/pci/asihpi/hpi6205.o 13 32
./drivers/net/can/usb/usb_8dev.o 15 47
./drivers/gpu/drm/nouveau/core/core/ioctl.o 14 18
./drivers/gpu/drm/drm_dma.o 4 7
./drivers/staging/rtl8188eu/os_dep/recv_linux.o 5 18
./drivers/video/fbdev/matrox/matroxfb_accel.mod.o 0 0
./drivers/char/ipmi/ipmi_si_intf.o 67 89
./drivers/media/pci/saa7134/saa7134-video.o 56 81
./drivers/net/ethernet/qlogic/qlge/qlge_dbg.o 15 21
./drivers/media/dvb-core/dvbdev.o 15 33
./drivers/scsi/qla2xxx/tcm_qla2xxx.mod.o 0 2
./drivers/media/rc/keymaps/rc-budget-ci-old.o 4 2
./drivers/staging/comedi/drivers/cb_pcidas64.o 48 36
./drivers/media/usb/dvb-usb/dvb-usb-digitv.mod.o 0 2
./drivers/infiniband/ulp/srp/ib_srp.o 70 116
./drivers/media/i2c/cs53l32a.mod.o 0 2
./drivers/iio/common/hid-sensors/hid-sensor-trigger.mod.o 0 0
./drivers/staging/rtl8821ae/rtl8821ae/hw.o 44 48
./drivers/leds/trigger/ledtrig-oneshot.o 13 12
./drivers/gpu/drm/nouveau/core/engine/graph/nvc8.o 0 37
./fs/filesystems.o 14 26
./fs/ext4/xattr_trusted.o 3 5
./drivers/net/ethernet/intel/ixgbe/ixgbe_phy.o 33 9
./net/batman-adv/gateway_client.o 14 25
./drivers/platform/x86/intel-rst.mod.o 0 2
./drivers/misc/eeprom/at25.mod.o 0 2
./drivers/scsi/scsi_lib_dma.o 2 3
./drivers/media/usb/gspca/gspca_spca505.o 15 14
./drivers/usb/atm/usbatm.o 23 62
./drivers/cpufreq/powernow-k8.o 18 45
./drivers/w1/slaves/w1_ds2431.o 8 14
./drivers/scsi/aacraid/src.o 15 22
