#filename inlinks outlinks
./build/tools/binutils/build/binutils/sysinfo.o 2 9
./build/tools/binutils/build/gold/target.o 10 29
./build/tools/binutils/build/bfd/elflink.o 122 125
./build/tools/binutils/build/ld/ldfile.o 11 49
./build/tools/binutils/build/gold/sparc.o 92 117
./build/tools/binutils/build/binutils/prdbg.o 81 20
./build/tools/binutils/build/gas/depend.o 5 9
./build/tools/binutils/build/ld/mri.o 14 16
./build/tools/binutils/build/binutils/ar.o 14 72
./build/tools/binutils/build/libiberty/regex.o 24 8
./build/tools/binutils/build/gold/arm-reloc-property.o 6 26
./build/tools/binutils/build/gold/powerpc.o 125 147
./build/tools/binutils/build/bfd/cpu-plugin.o 0 3
./build/tools/binutils/build/libiberty/sha1.o 7 4
./build/tools/binutils/build/opcodes/disassemble.o 3 3
./build/tools/binutils/build/libiberty/cplus-dem.o 45 23
./build/tools/binutils/build/gold/nacl.o 1 4
./build/tools/binutils/build/binutils/arlex.o 31 18
./build/tools/binutils/build/gold/arm.o 349 249
./build/tools/binutils/build/libiberty/partition.o 5 6
./build/tools/texinfo/build/makeinfo/cmds.o 70 218
./build/tools/binutils/build/gold/plugin.o 49 69
./build/tools/binutils/build/libiberty/xmemdup.o 1 2
./build/tools/file/build/src/compress.o 4 33
./build/tools/binutils/build/gold/script.o 105 102
./build/tools/binutils/build/ld/ldwrite.o 2 26
./build/tools/binutils/build/gold/object.o 24 142
./build/tools/binutils/build/libiberty/fdmatch.o 1 1
./build/tools/texinfo/build/makeinfo/lang.o 16 35
./build/tools/file/build/src/strlcat.o 1 0
./build/tools/binutils/build/gas/listing.o 22 51
./build/tools/binutils/build/bfd/plugin.o 20 80
