Source;Target;Label;Weight
65;202;finish_default;1
65;241;add_excluded_libs;1
65;126;ldfile_set_output_arch;1
65;275;bfd_elf_get_bfd_needed_list;1
65;131;md5_process_bytes;1
65;76;sha1_process_bytes;1
65;126;ldfile_try_open_bfd;1
65;275;bfd_elf_get_dyn_lib_class;1
14;138;as_assert;1
14;180;app_push;1
14;188;xmalloc;1
14;138;as_warn;1
14;28;xstrerror;1
14;138;as_bad;1
14;180;do_scrub_chars;1
14;180;app_pop;1
170;196;_ZN4gold10gold_fatalEPKcz;1
170;223;_ZN4gold6Symbol15is_common_shndxEj;1
170;86;_ZNK4gold10Parameters19size_and_endiannessEv;1
170;86;_ZNK4gold10Parameters11incrementalEv;1
170;59;_ZN4gold9File_read4lockEPKNS_4TaskE;1
170;46;_ZNK4gold6Layout20symtab_section_shndxEv;1
170;196;_ZN4gold6Errors5debugEPKcz;1
170;86;_ZNK4gold10Parameters18incremental_updateEv;1
170;196;_ZN4gold13gold_fallbackEPKcz;1
170;212;_ZN4gold11Descriptors4openEiPKcii;1
170;212;_ZN4gold11Descriptors7releaseEib;1
170;27;_ZNK4gold17Output_merge_base16do_output_offsetEPKNS_6RelobjEjlPl;1
170;196;_ZN4gold12gold_warningEPKcz;1
170;279;_ZN4gold10gold_nomemEv;1
170;149;_ZN4gold7Mapfile19print_input_sectionEPNS_6RelobjEj;1
170;196;_ZN4gold10gold_errorEPKcz;1
170;86;_ZNK4gold10Parameters5entryEv;1
170;59;_ZN4gold9File_read6unlockEPKNS_4TaskE;1
170;46;_ZN4gold9Free_list8allocateElml;1
170;196;_ZN4gold9gold_infoEPKcz;1
170;27;_ZNK4gold17Output_merge_base23do_is_merge_section_forEPKNS_6RelobjEj;1
170;149;_ZN4gold7Mapfile17print_output_dataEPKNS_11Output_dataEPKc;1
170;223;_ZNK4gold12Symbol_table6lookupEPKcS2_;1
170;46;_ZN4gold6Layout24find_section_order_indexERKSs;1
170;279;_ZN4gold19do_gold_unreachableEPKciS1_;1
170;149;_ZN4gold7Mapfile20print_output_sectionEPKNS_14Output_sectionE;1
170;46;_ZN4gold9Free_list4initElb;1
170;46;_ZN4gold6Layout15match_file_nameEPKNS_6RelobjEPKc;1
170;86;_ZNK4gold10Parameters16incremental_fullEv;1
170;46;_ZN4gold9Free_list6removeEll;1
170;161;_ZNK4gold6Object5errorEPKcz;1
25;201;objalloc_free;1
25;258;bfd_set_section_contents;1
25;101;lbasename;1
25;258;bfd_malloc_and_get_section;1
25;262;bfd_check_format;1
